id,name,pred
688199.SH,久日新材,5
688200.SH,华峰测控,7
688201.SH,信安世纪,4
688202.SH,美迪西,7
688203.SH,海正生材,5
688205.SH,德科立,5
688206.SH,概伦电子,5
688207.SH,格灵深瞳,5
688209.SH,英集芯,7
688210.SH,统联精密,5
688211.SH,中科微至,5
688212.SH,澳华内镜,7
688213.SH,思特威-W,7
688215.SH,瑞晟智能,5
688216.SH,气派科技,5
688217.SH,睿昂基因,5
688218.SH,江苏北人,7
688220.SH,翱捷科技-U,2
688221.SH,前沿生物-U,1
688222.SH,成都先导,7
688225.SH,亚信安全,7
688226.SH,威腾电气,7
688227.SH,品高股份,7
688228.SH,开普云,5
688229.SH,博睿数据,2
688230.SH,芯导科技,5
688231.SH,隆达股份,7
688232.SH,新点软件,5
688233.SH,神工股份,5
688234.SH,天岳先进,2
688235.SH,百济神州-U,2
688236.SH,春立医疗,5
688237.SH,超卓航科,5
688238.SH,和元生物,5
688239.SH,航宇科技,5
688244.SH,永信至诚,7
688246.SH,嘉和美康,5
688247.SH,宣泰医药,5
688248.SH,南网科技,5
688251.SH,井松智能,6
688252.SH,天德钰,5
688253.SH,英诺特,5
688255.SH,凯尔达,7
688256.SH,寒武纪-U,2
688257.SH,新锐股份,7
688258.SH,卓易信息,5
688259.SH,创耀科技,5
688260.SH,昀冢科技,5
688261.SH,东微半导,5
688262.SH,国芯科技,5
688265.SH,南模生物,7
688266.SH,泽璟制药-U,5
688267.SH,中触媒,7
688269.SH,凯立新材,5
688270.SH,臻镭科技,5
688271.SH,联影医疗,7
688272.SH,富吉瑞,2
688273.SH,麦澜德,7
688275.SH,万润新能,7
688276.SH,百克生物,5
688277.SH,天智航-U,2
688278.SH,特宝生物,5
688279.SH,峰岹科技,7
688280.SH,精进电动-UW,2
688281.SH,华秦科技,5
688282.SH,理工导航,7
688283.SH,坤恒顺维,5
688285.SH,高铁电气,5
688286.SH,敏芯股份,5
688287.SH,观典防务,7
688288.SH,鸿泉物联,2
688289.SH,圣湘生物,4
688290.SH,景业智能,5
688291.SH,金橙子,5
688292.SH,浩瀚深度,5
688293.SH,奥浦迈,5
688295.SH,中复神鹰,5
688296.SH,和达科技,5
688297.SH,中无人机,7
688298.SH,东方生物,7
688299.SH,长阳科技,5
688300.SH,联瑞新材,5
688302.SH,海创药业-U,2
688303.SH,大全能源,4
688305.SH,科德数控,7
688306.SH,均普智能,5
688307.SH,中润光学,5
688308.SH,欧科亿,5
688309.SH,*ST恒誉,5
688310.SH,迈得医疗,7
688311.SH,盟升电子,5
688312.SH,燕麦科技,7
688313.SH,仕佳光子,5
688314.SH,康拓医疗,5
688315.SH,诺禾致源,5
688316.SH,青云科技-U,2
688317.SH,之江生物,4
688318.SH,财富趋势,5
688319.SH,欧林生物,7
688320.SH,禾川科技,7
688322.SH,奥比中光-UW,2
688325.SH,赛微微电,5
688326.SH,经纬恒润-W,7
688327.SH,云从科技-UW,5
688329.SH,艾隆科技,5
688330.SH,宏力达,7
688331.SH,荣昌生物,5
688332.SH,中科蓝讯,5
688333.SH,铂力特,5
688335.SH,复洁环保,5
688337.SH,普源精电,5
688338.SH,赛科希德,5
688339.SH,亿华通-U,2
688343.SH,云天励飞-U,5
688345.SH,博力威,5
688348.SH,昱能科技,7
688349.SH,三一重能,7
688351.SH,微电生理-U,5
688352.SH,C颀中,5
688353.SH,华盛锂电,5
688355.SH,明志科技,5
688356.SH,键凯科技,4
688358.SH,祥生医疗,5
688359.SH,三孚新科,2
688360.SH,德马科技,6
688362.SH,甬矽电子,5
688363.SH,华熙生物,5
688365.SH,光云科技,2
688366.SH,昊海生科,5
688367.SH,工大高科,7
688368.SH,晶丰明源,5
688369.SH,致远互联,5
688370.SH,丛麟科技,7
688371.SH,菲沃泰,5
688372.SH,伟测科技,5
688373.SH,盟科药业-U,5
688375.SH,国博电子,5
688376.SH,美埃科技,5
688377.SH,迪威尔,5
688378.SH,奥来德,5
688379.SH,华光新材,5
688380.SH,中微半导,7
688381.SH,帝奥微,5
688382.SH,益方生物-U,2
688383.SH,新益昌,7
688385.SH,复旦微电,4
688386.SH,泛亚微透,5
688387.SH,信科移动-U,5
688389.SH,普门科技,7
688390.SH,固德威,7
688392.SH,骄成超声,7
688393.SH,安必平,5
688395.SH,正弦电气,5
688396.SH,华润微,7
688398.SH,赛特新材,5
688399.SH,硕世生物,7
688400.SH,凌云光,7
688401.SH,路维光电,7
688403.SH,汇成股份,5
688408.SH,中信博,2
688409.SH,富创精密,7
688410.SH,山外山,5
688416.SH,恒烁股份,5
688418.SH,震有科技,5
688419.SH,耐科装备,5
688420.SH,美腾科技,5
688425.SH,铁建重工,5
688426.SH,康为世纪,7
688428.SH,诺诚健华-U,2
688432.SH,有研硅,5
688433.SH,C华曙,5
688435.SH,英方软件,7
688439.SH,振华风光,5
688448.SH,磁谷科技,7
688455.SH,科捷智能,7
688456.SH,有研粉材,5
688459.SH,哈铁科技,5
688466.SH,金科环境,7
688468.SH,科美诊断,7
688475.SH,萤石网络,5
688480.SH,赛恩斯,7
688484.SH,南芯科技,5
688485.SH,九州一轨,5
688486.SH,龙迅股份,5
688488.SH,艾迪药业,5
688489.SH,三未信安,5
688496.SH,清越科技,5
688498.SH,源杰科技,7
688500.SH,慧辰股份,2
688501.SH,青达环保,5
688502.SH,茂莱光学,6
688503.SH,聚和材料,5
688505.SH,复旦张江,5
688506.SH,百利天恒-U,2
688507.SH,C索辰,5
688508.SH,芯朋微,5
688509.SH,正元地信,7
688510.SH,航亚科技,7
688511.SH,天微电子,5
688513.SH,苑东生物,5
688515.SH,裕太微-U,7
688516.SH,奥特维,7
688517.SH,金冠电气,7
688518.SH,联赢激光,5
688520.SH,神州细胞-U,2
688521.SH,芯原股份,5
688522.SH,纳睿雷达,5
688525.SH,佰维存储,5
688526.SH,科前生物,5
688528.SH,秦川物联,5
688529.SH,豪森股份,7
688531.SH,日联科技,6
688533.SH,上声电子,7
688535.SH,华海诚科,5
688536.SH,思瑞浦,5
688538.SH,和辉光电-U,2
688539.SH,C高华,5
688550.SH,瑞联新材,6
688551.SH,科威尔,5
688553.SH,汇宇制药-W,5
688555.SH,*ST泽达,2
688557.SH,兰剑智能,6
688558.SH,国盛智科,5
688559.SH,海目星,7
688560.SH,明冠新材,7
688561.SH,奇安信-U,2
688565.SH,力源科技,2
688566.SH,吉贝尔,7
688567.SH,孚能科技,2
688568.SH,中科星图,5
688569.SH,铁科轨道,6
688571.SH,杭华股份,5
688575.SH,亚辉龙,7
688577.SH,浙海德曼,7
688578.SH,艾力斯-U,7
688579.SH,山大地纬,5
688580.SH,伟思医疗,7
688585.SH,上纬新材,5
688586.SH,江航装备,5
688588.SH,凌志软件,5
688589.SH,力合微,5
688596.SH,正帆科技,7
688597.SH,煜邦电力,5
688600.SH,皖仪科技,7
688601.SH,力芯微,5
688606.SH,奥泰生物,7
688607.SH,康众医疗,7
688608.SH,恒玄科技,5
688609.SH,九联科技,7
688611.SH,杭州柯林,7
688613.SH,奥精医疗,5
688616.SH,西力科技,7
688617.SH,惠泰医疗,5
688618.SH,三旺通信,4
688619.SH,罗普特,5
688621.SH,阳光诺和,5
688622.SH,禾信仪器,2
688625.SH,呈和科技,7
688626.SH,翔宇医疗,7
688628.SH,优利德,5
688630.SH,芯碁微装,5
688633.SH,星球石墨,7
688636.SH,智明达,7
688639.SH,华恒生物,7
688655.SH,迅捷兴,5
688656.SH,浩欧博,7
688658.SH,悦康药业,7
688659.SH,元琛科技,5
688661.SH,和林微纳,7
688662.SH,富信科技,7
688663.SH,新风光,7
688665.SH,四方光电,5
688667.SH,菱电电控,7
688668.SH,鼎通科技,5
688669.SH,聚石化学,5
688670.SH,金迪克,5
688677.SH,海泰新光,4
688678.SH,福立旺,7
688679.SH,通源环境,5
688681.SH,科汇股份,5
688682.SH,霍莱沃,7
688683.SH,莱尔科技,5
688685.SH,迈信林,7
688686.SH,奥普特,5
688690.SH,纳微科技,7
688696.SH,极米科技,7
688697.SH,纽威数控,5
688698.SH,伟创电气,5
688699.SH,明微电子,5
688700.SH,东威科技,5
688701.SH,卓锦股份,2
688707.SH,振华新材,7
688711.SH,宏微科技,7
688718.SH,唯赛勃,5
688722.SH,同益中,5
688728.SH,格科微,7
688733.SH,壹石通,5
688737.SH,中自科技,2
688739.SH,成大生物,5
688766.SH,普冉股份,5
688767.SH,博拓生物,7
688768.SH,容知日新,5
688776.SH,国光电气,5
688777.SH,中控技术,7
688778.SH,厦钨新能,6
688786.SH,悦安新材,5
688787.SH,海天瑞声,7
688788.SH,科思科技,2
688789.SH,宏华数科,7
688793.SH,倍轻松,2
688798.SH,艾为电子,5
688799.SH,华纳药厂,7
688800.SH,瑞可达,5
689009.SH,九号公司-WD,5
830799.BJ,艾融软件,7
830809.BJ,安达科技,6
830832.BJ,齐鲁华信,7
830839.BJ,万通液压,6
830879.BJ,基康仪器,5
830896.BJ,旺成科技,5
830946.BJ,森萱医药,5
830964.BJ,润农节水,5
830974.BJ,凯大催化,5
831010.BJ,凯添燃气,5
831039.BJ,国义招标,5
831087.BJ,秋乐种业,5
831152.BJ,昆工科技,7
831167.BJ,鑫汇科,7
831195.BJ,三祥科技,7
831278.BJ,泰德股份,7
831304.BJ,迪尔化工,6
831305.BJ,海希通讯,5
831370.BJ,新安洁,7
831445.BJ,龙竹科技,5
831526.BJ,凯华材料,5
831641.BJ,格利尔,7
831689.BJ,克莱特,7
831726.BJ,朱老六,7
831768.BJ,拾比佰,7
831832.BJ,科达自控,7
831834.BJ,三维股份,7
831855.BJ,浙江大农,6
831856.BJ,浩淼科技,7
831906.BJ,舜宇精工,5
831961.BJ,创远信科,5
832000.BJ,安徽凤凰,7
832023.BJ,田野股份,7
832089.BJ,禾昌聚合,6
832110.BJ,雷特科技,7
832145.BJ,恒合股份,7
832149.BJ,利尔达,7
832171.BJ,志晟信息,7
832225.BJ,利通科技,6
832278.BJ,鹿得医疗,7
832419.BJ,路斯股份,6
832491.BJ,奥迪威,5
832566.BJ,梓橦宫,7
832662.BJ,方盛股份,6
832735.BJ,德源药业,4
832802.BJ,保丽洁,7
832876.BJ,慧为智能,7
832885.BJ,星辰科技,5
833075.BJ,柏星龙,7
833230.BJ,欧康医药,5
833266.BJ,生物谷,7
833346.BJ,威贸电子,7
833427.BJ,华维设计,5
833429.BJ,康比特,7
833454.BJ,同心传动,5
833509.BJ,同惠电子,5
833523.BJ,德瑞锂电,5
833533.BJ,骏创科技,7
833575.BJ,康乐卫士,5
833580.BJ,科创新材,7
833781.BJ,瑞奇智造,6
833873.BJ,中设咨询,7
833914.BJ,远航精密,7
833943.BJ,优机股份,6
834014.BJ,特瑞斯,6
834021.BJ,流金科技,7
834033.BJ,康普化学,4
834062.BJ,科润智控,6
834261.BJ,一诺威,6
834407.BJ,驰诚股份,5
834415.BJ,恒拓开源,7
834475.BJ,三友科技,7
834599.BJ,同力股份,7
834639.BJ,晨光电缆,7
834682.BJ,球冠电缆,6
834765.BJ,美之高,5
834770.BJ,艾能聚,5
834950.BJ,迅安科技,7
835174.BJ,五新隧装,6
835179.BJ,凯德石英,5
835184.BJ,国源科技,2
835185.BJ,贝特瑞,6
835207.BJ,众诚科技,7
835237.BJ,力佳科技,7
835305.BJ,云创数据,7
835368.BJ,连城数控,7
835508.BJ,殷图网联,7
835640.BJ,富士达,6
835670.BJ,数字人,2
835857.BJ,百甲科技,5
835892.BJ,中科美菱,5
835985.BJ,海泰新能,7
836077.BJ,吉林碳谷,7
836149.BJ,旭杰科技,2
836239.BJ,长虹能源,7
836247.BJ,华密新材,6
836260.BJ,中寰股份,6
836263.BJ,中航泰达,7
836270.BJ,天铭科技,6
836395.BJ,朗鸿科技,4
836414.BJ,欧普泰,7
836422.BJ,润普食品,6
836433.BJ,大唐药业,7
836675.BJ,秉扬科技,6
836720.BJ,吉冈精密,5
836807.BJ,奔朗新材,7
836826.BJ,盖世食品,7
836871.BJ,派特尔,7
836892.BJ,广咨国际,6
836942.BJ,恒立钻具,6
836957.BJ,汉维科技,6
837046.BJ,亿能电力,7
837092.BJ,汉鑫科技,5
837212.BJ,智新电子,5
837242.BJ,建邦科技,6
837344.BJ,三元基因,5
837663.BJ,明阳科技,6
837821.BJ,则成电子,7
838030.BJ,德众汽车,7
838163.BJ,方大新材,5
838171.BJ,邦德股份,5
838227.BJ,美登科技,4
838262.BJ,太湖雪,6
838275.BJ,驱动力,5
838402.BJ,硅烷科技,5
838670.BJ,恒进感应,4
838810.BJ,春光药装,7
838924.BJ,广脉科技,5
838971.BJ,天马新材,5
839167.BJ,同享科技,5
839273.BJ,一致魔芋,6
839371.BJ,欧福蛋业,7
839680.BJ,广道数字,7
839725.BJ,惠丰钻石,5
839729.BJ,永顺生物,5
839790.BJ,联迪信息,7
839792.BJ,东和新材,5
839946.BJ,华阳变速,2
870199.BJ,倍益康,4
870204.BJ,沪江材料,5
870299.BJ,灿能电力,7
870357.BJ,雅葆轩,7
870436.BJ,大地电气,7
870508.BJ,丰安股份,7
870866.BJ,绿亨科技,5
871245.BJ,威博液压,6
871396.BJ,常辅股份,7
871553.BJ,凯腾精工,5
871634.BJ,新威凌,7
871642.BJ,通易航天,5
871753.BJ,天纺标,5
871857.BJ,泓禧科技,6
871970.BJ,大禹生物,7
871981.BJ,晶赛科技,6
872190.BJ,雷神科技,6
872351.BJ,华光源海,7
872374.BJ,云里物里,7
872392.BJ,佳合科技,7
872541.BJ,铁大科技,5
872808.BJ,曙光数创,5
872895.BJ,花溪科技,5
872925.BJ,锦好医疗,5
873001.BJ,纬达光电,5
873122.BJ,中纺标,7
873152.BJ,天宏锂电,7
873167.BJ,新赣江,7
873169.BJ,七丰精工,7
873223.BJ,荣亿精密,7
873305.BJ,九菱科技,7
873339.BJ,恒太照明,6
873527.BJ,夜光明,6
873593.BJ,鼎智科技,5
