X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
000970.SZ,中科三环,,制造业,20.48084913,0.7121,14.84573751,17.99337465,34.95561167,1.537411644,88.73624257,2.513456397,0.587193533,1.546304871,110.9499704,51.83536412
000971.SZ,ST高升,,信息传输、软件和信息技术服务业,-3.04687861,0,0,-21.83458815,0,0,0,0,0,0,0,59.75698527
000975.SZ,银泰黄金,,采矿业,26.30287009,0.405,10.51915269,22.1898541,21.57149203,1.275046569,85.30468991,1.910269149,1.302355144,1.453447932,-12.48218096,3550.344066
000976.SZ,华铁股份,,制造业,17.29630639,0,0,38.66384986,0,0,0,0,0,0,0,56.81201029
000980.SZ,众泰汽车,,制造业,-163.1308315,0,0,12.5103422,0,0,0,0,0,0,0,30.31268513
000982.SZ,中银绒业,,制造业,786.1363204,0.0024,0.863509927,15.85621853,24.44173772,1.323481999,92.85747915,2.74674736,1.122889333,2.113414543,-84.79450896,54.61179189
000985.SZ,大庆华科,,制造业,102.5512355,0.119,2.577900459,4.985197379,14.57399054,1.170603668,54.14097472,6.608093222,4.104760209,4.328691549,19.98142137,60.86965883
000989.SZ,九 芝 堂,,制造业,19.25256576,0,0,56.48524633,0,0,0,0,0,0,0,43.34990673
000995.SZ,*ST皇台,,制造业,443.5889627,0,0,61.79231967,0,0,0,0,0,0,0,53.54431524
000996.SZ,中国中期,,批发和零售业,-1929.416532,0,0,13.94778861,0,0,0,0,0,0,0,55.56221257
000997.SZ,新 大 陆,,信息传输、软件和信息技术服务业,23.11560785,0,0,27.39060229,0,0,0,0,0,0,0,64.08288448
001201.SZ,东瑞股份,,农、林、牧、渔业,-307.9805545,0,0,22.09035081,0,0,0,0,0,0,0,0
001202.SZ,炬申股份,,交通运输、仓储和邮政业,49.68750516,0.31,5.521143228,9.278999943,44.84287465,1.813002388,57.78501676,1.484134178,0.972377963,1.379036848,-15.42799731,0
001205.SZ,盛航股份,,交通运输、仓储和邮政业,25.39873295,1.0029,12.11974546,35.58710622,46.47491669,1.86828294,58.56100496,0.592913172,0.177234432,0.538651587,32.959787,0
001206.SZ,依依股份,,制造业,23.37651216,1.14,8.516529134,12.6875811,10.34542824,1.115392088,90.2615061,6.473427649,3.844090445,5.435518552,31.95791831,0
001208.SZ,华菱线缆,,制造业,47.35708719,0,0,14.70025186,0,0,0,0,0,0,0,0
001209.SZ,洪兴股份,,制造业,54.34003129,0,0,36.74812571,0,0,0,0,0,0,0,0
001210.SZ,金房节能,,电力、热力、燃气及水生产和供应业,18.14142726,0,0,25.12924376,0,0,0,0,0,0,0,0
001211.SZ,双枪科技,,制造业,35.67416556,0,0,35.61745508,0,0,0,0,0,0,0,0
001213.SZ,中铁特货,,交通运输、仓储和邮政业,35.36692787,0,0,8.152534141,0,0,0,0,0,0,0,0
001215.SZ,千味央厨,,制造业,55.93524569,1.2,10.11719277,22.93867711,33.14833056,1.495848957,66.57135947,1.91200278,1.088326262,1.391026106,15.67922874,0
001216.SZ,华瓷股份,,制造业,17.22633397,0.68,12.19939275,33.69747991,21.44732372,1.273031101,77.23671533,3.506685905,2.454700359,3.033858695,23.45662752,0
001217.SZ,华尔泰,,制造业,15.27851742,0.66,10.99645002,19.09913707,28.85543772,1.405588801,92.848644,1.548017676,1.001077279,1.33895952,-47.11971413,0
001218.SZ,丽臣实业,,制造业,21.06662305,0.95,5.87467742,12.36711782,23.08569049,1.300148186,86.37895179,3.302521473,1.728254971,2.674349407,-32.94126915,0
001219.SZ,青岛食品,,制造业,33.62862143,0.79,10.26805008,31.66288817,9.337606112,1.102993156,98.94888965,9.826265752,8.987807261,9.592489629,34.38429971,0
001222.SZ,源飞宠物,,制造业,21.00288127,0,0,23.14586686,0,0,0,0,0,0,0,0
001223.SZ,欧克科技,,制造业,18.97007161,3.6643,15.60475005,48.746967,8.757974345,1.095986189,96.15829184,9.750825308,6.644612123,8.529968191,-19.86159784,0
001225.SZ,和泰机电,,制造业,0,4.56,34.59473466,45.97234979,19.6202092,1.244093808,99.26866554,3.90126433,2.793442604,3.167409728,7.173826496,0
001226.SZ,拓山重工,,制造业,28.83144329,0.9,10.70984831,18.28657476,31.1838393,1.453147037,93.01386008,2.736242254,1.16917117,2.441328336,-31.79011389,0
001228.SZ,永泰运,,租赁和商务服务业,17.03026059,3.09,25.0835225,16.86440792,20.42828696,1.256728003,91.78480579,3.161248003,1.859526914,3.149051503,75.22034938,0
001229.SZ,魅视科技,,制造业,28.29984808,0,0,77.09524863,0,0,0,0,0,0,0,0
001230.SZ,劲旅环境,,水利、环境和公共设施管理业,20.14617805,0,0,25.40255152,0,0,0,0,0,0,0,0
001231.SZ,农心科技,,制造业,26.36943983,0,0,34.05523864,0,0,0,0,0,0,0,0
001234.SZ,泰慕士,,制造业,27.53213706,0,0,22.29544783,0,0,0,0,0,0,0,0
001236.SZ,弘业期货,,金融业,239.7074124,0.0132,0.703619324,0,82.47485307,5.706086253,0,0,0,0,-84.56341858,0
001238.SZ,浙江正特,,制造业,41.3231438,0,0,20.13589115,0,0,0,0,0,0,0,0
001255.SZ,博菲电气,,制造业,30.21092168,0,0,34.32505521,0,0,0,0,0,0,0,0
001256.SZ,炜冈科技,,制造业,39.8011846,0,0,33.1122705,0,0,0,0,0,0,0,0
001258.SZ,立新能源,,电力、热力、燃气及水生产和供应业,53.49123562,0.25,8.253210878,61.11863308,68.66845917,3.19167195,20.07214089,2.291461433,0.965752047,2.291461433,37.43343469,0
001259.SZ,利仁科技,,制造业,28.42571708,0,0,30.54024247,0,0,0,0,0,0,0,0
001260.SZ,坤泰股份,,制造业,0,0,0,38.30341916,0,0,0,0,0,0,0,0
001266.SZ,宏英智能,,制造业,34.51790489,0,0,39.74016275,0,0,0,0,0,0,0,0
001267.SZ,汇绿生态,,建筑业,86.14247886,0.081,4.40107673,31.0608678,42.01397923,1.724553585,98.61527796,2.145062376,0.433375514,1.963486077,-27.25340324,42.6355486
001268.SZ,联合精密,,制造业,30.03150746,0,0,28.415193,0,0,0,0,0,0,0,0
001269.SZ,欧晶科技,,制造业,78.83495629,2.135,29.57539784,26.70868699,43.12589093,1.758269301,94.61583803,1.917040821,0.539709336,1.787861784,78.66522967,0
001270.SZ,铖昌科技,,制造业,76.93577262,1.3253,12.87682982,72.94827452,3.770789991,1.039185503,73.28726467,30.78825016,17.5746113,27.57961773,-17.01878732,0
001278.SZ,一彬科技,,制造业,0,1.2112,16.71070004,23.68456059,67.50827649,3.077706849,96.35162629,1.006944554,0.289673579,0.658439923,13.16042552,0
001283.SZ,豪鹏科技,,制造业,19.00781476,2.39,9.349554605,20.48089701,54.14054051,2.180575199,79.75384497,1.294545289,0.521762691,0.992371526,-37.32272682,0
001286.SZ,陕西能源,,电力、热力、燃气及水生产和供应业,0,0.82,17.65614821,31.81010834,62.09998036,2.63852106,34.69745929,0.531336012,0.285830396,0.498027499,189.1378269,0
001287.SZ,中电港,,批发和零售业,0,0.7029,15.46690627,3.866417884,85.96861149,7.126878423,95.94095232,1.185992431,0.13596139,0.596402251,18.95657247,0
001288.SZ,运机集团,,制造业,26.08260642,0.54,4.789236851,25.67660756,29.73342119,1.423151684,94.62163427,2.835508774,1.208927492,2.718748542,0.617518864,0
001296.SZ,长江材料,,制造业,32.55515011,0.671,4.625595105,19.23749619,16.37834122,1.195862429,78.2167063,5.097229283,2.076536881,4.352512289,-23.1861713,0
001298.SZ,好上好,,批发和零售业,21.64075341,1.31,9.312773124,5.293332615,40.71937077,1.686891676,99.30485287,2.432330336,0.876809448,1.87482929,-46.79339091,0
001299.SZ,美能能源,,电力、热力、燃气及水生产和供应业,40.45181035,0,0,23.83622603,0,0,0,0,0,0,0,0
001300.SZ,三柏硕,,制造业,38.95458465,0,0,27.22785913,0,0,0,0,0,0,0,0
001301.SZ,尚太科技,,制造业,12.25377969,0,0,41.73424122,0,0,0,0,0,0,0,0
001308.SZ,康冠科技,,制造业,10.88989234,2.96,35.23205522,19.99887218,40.05848704,1.668292892,99.04214464,2.199098168,0.975700621,1.647809881,64.32533712,0
001309.SZ,德明利,,制造业,45.76976808,0,0,20.29107443,0,0,0,0,0,0,0,0
001311.SZ,多利科技,,制造业,0,4.2,27.17856234,23.21074959,47.15866921,1.892458015,81.95980314,1.45246668,0.112192168,1.005547019,15.50451904,0
001313.SZ,粤海饲料,,制造业,91.13831995,0,0,9.943784276,0,0,0,0,0,0,0,0
001314.SZ,亿道信息,,制造业,0,1.97,24.40889206,20.9363907,47.94567974,1.921070134,72.26128974,2.241870897,0.81869947,1.343006781,-12.17053803,0
001316.SZ,润贝航科,,批发和零售业,24.01023173,0,0,32.3129223,0,0,0,0,0,0,0,0
001317.SZ,三羊马,,交通运输、仓储和邮政业,164.1178848,0.2,1.962053213,8.973106103,0,0,0,0,0,0,0,0
001318.SZ,阳光乳业,,制造业,44.80861797,0,0,36.1827721,0,0,0,0,0,0,0,0
001319.SZ,铭科精技,,制造业,29.87816374,0,0,25.47580761,0,0,0,0,0,0,0,0
001322.SZ,箭牌家居,,制造业,21.73353402,0.67,15.39373121,33.62787695,52.94168794,2.125023096,74.30179334,0.9705333,0.479295532,0.622743298,2.798614572,0
001323.SZ,慕思股份,,制造业,18.96128329,0,0,46.07401712,0,0,0,0,0,0,0,0
001328.SZ,登康口腔,,制造业,0,1.04,25.61603463,42.10411888,46.72781319,1.87715215,81.44565193,1.710034811,0.983842285,1.20132044,13.25261708,0
001330.SZ,博纳影业,,文化、体育和娱乐业,43.9786747,0,0,43.48511775,0,0,0,0,0,0,0,0
001331.SZ,胜通能源,,交通运输、仓储和邮政业,16.00662548,0,0,5.464643751,0,0,0,0,0,0,0,0
001332.SZ,锡装股份,,制造业,18.83005685,3.55,14.80007877,34.445386,27.86734209,1.386334608,95.83869091,3.072999072,1.654058225,2.496852421,0.527161608,0
001333.SZ,光华股份,,制造业,26.1542025,0,0,17.47409368,0,0,0,0,0,0,0,0
001336.SZ,楚环科技,,制造业,23.10870395,0.94,12.41034313,33.30195876,29.26101619,1.413647675,96.7659416,2.955108159,1.384730111,2.715640343,-23.03498602,0
001337.SZ,四川黄金,,采矿业,0,0.55,26.8164369,51.02671074,38.13124058,1.616324635,31.05529772,2.714031786,2.040210002,2.088523466,29.52966341,0
001338.SZ,永顺泰,,制造业,85.81354703,0.4,5.665090547,8.042083052,26.88117665,1.367636888,97.23780075,2.760284233,0.563116065,1.381251113,4.763487888,0
001339.SZ,智微智能,,制造业,34.21801624,0,0,16.30593164,0,0,0,0,0,0,0,0
001360.SZ,南矿集团,,制造业,0,0.79,24.44126005,37.67833026,57.31231062,2.342595757,96.68296609,1.504679347,0.285506325,0.924430033,12.27143831,0
001366.SZ,播恩集团,,制造业,0,0.64,15.99336654,19.64309741,29.40311731,1.41649314,63.4802051,2.673102554,1.093546174,1.441092509,-14.1877083,0
001367.SZ,海森药业,,制造业,0,2.11,25.92206667,39.97585663,17.05568978,1.205628207,86.47582321,5.349723258,2.963788484,3.639407014,14.48924155,0
001368.SZ,通达创智,,制造业,0,1.57,20.59911981,26.16432079,22.19350977,1.285239826,94.70989339,2.136815296,0.829577225,1.675117495,0.110403087,0
002001.SZ,新 和 成,,制造业,14.69732862,1.17,15.95717479,38.21192602,38.16666402,1.617250605,54.55857893,1.770863905,0.761013493,1.250748847,-16.78683124,42.56146502
002006.SZ,精工科技,,制造业,62.81032106,0.64,24.3622287,26.78717503,46.70988763,1.876520719,99.72300531,1.787229564,0.656936536,1.408035648,188.9626336,69.68148735
002007.SZ,华兰生物,,制造业,36.2422878,0.5897,11.48903681,67.13104772,17.16566116,1.207228806,84.9021664,3.759712864,1.614247334,3.086317538,-14.20200585,67.8935278
002012.SZ,凯恩股份,,制造业,26.00049383,0.11,3.631075697,22.29143378,25.50326169,1.342340648,89.64151266,3.011227209,1.344689839,2.379063918,-49.03554872,52.93442165
002014.SZ,永新股份,,制造业,13.98077859,0.6,16.46476902,21.70560185,34.92974626,1.536800523,92.67182674,1.9308326,1.048613591,1.633713244,14.84505857,55.31698676
002015.SZ,协鑫能科,,电力、热力、燃气及水生产和供应业,24.79695049,0.4092,7.714017754,18.20735134,0,0,0,0,0,0,0,56.97459742
002016.SZ,世荣兆业,,房地产业,11.35089404,0,0,63.85392728,0,0,0,0,0,0,0,60.12992145
002017.SZ,东信和平,,制造业,77.75114811,0.2055,6.205551386,26.18137702,46.86894606,1.882138459,95.04333423,2.021040868,1.329151251,1.582144484,124.2351025,50.43377509
002019.SZ,亿帆医药,,制造业,78.67714175,0.16,2.205350839,49.43802566,27.08381895,1.371437705,64.74049048,1.677695305,0.563464786,1.299878458,-47.50348337,46.65564624
002020.SZ,京新药业,,制造业,16.21655619,0.77,13.29355184,54.76262045,29.75305995,1.423549552,82.87218354,1.807420284,1.055070705,1.381230213,8.068295802,52.27792418
002021.SZ,ST中捷,,制造业,-2.62043022,0,0,16.82436746,0,0,0,0,0,0,0,46.69325163
002025.SZ,航天电器,,制造业,56.05038164,1.23,10.13377121,31.53894852,34.01628694,1.515525504,88.71716478,2.821001698,0.727323501,2.473419518,14.80950165,49.91552839
002026.SZ,山东威达,,制造业,13.8412812,0,0,19.64562588,0,0,0,0,0,0,0,58.46524682
002028.SZ,思源电气,,制造业,26.86785781,1.59,13.91460631,27.18252079,39.93854109,1.664961222,95.88516009,2.006784038,0.601153023,1.598119319,1.19218774,67.91080431
002030.SZ,达安基因,,制造业,3.63688192,3.8565,58.03355365,74.53408658,21.28582868,1.270419269,94.51087547,2.953763732,1.035906043,2.829268061,49.99524565,56.64813458
002032.SZ,苏 泊 尔,,制造业,19.88066171,2.565,28.21063334,22.7792447,45.39583047,1.831361979,97.19621716,1.665476918,0.698941483,1.22892795,6.428697956,52.49442278
002035.SZ,华帝股份,,制造业,22.32283672,0,0,40.53416222,0,0,0,0,0,0,0,51.39323975
002038.SZ,双鹭药业,,制造业,37.04724152,0,0,84.52533752,0,0,0,0,0,0,0,52.40350749
002039.SZ,黔源电力,,电力、热力、燃气及水生产和供应业,14.20622926,0.9689,11.86977377,60.49430141,61.71909848,2.612268678,22.9670894,0.370938633,0.094941743,0.370871565,67.05661126,27.1898978
002041.SZ,登海种业,,农、林、牧、渔业,76.38177241,0,0,33.92837283,0,0,0,0,0,0,0,4.52247736
002043.SZ,兔 宝 宝,,制造业,14.53483659,0.61,20.51457299,18.55595641,0,0,0,0,0,0,0,66.74082738
002045.SZ,国光电器,,制造业,64.13700299,0.4,8.611930341,9.632006798,58.50105544,2.409699838,83.31686146,1.408129374,0.341493374,1.108133251,345.6880585,76.86972559
002046.SZ,国机精工,,制造业,38.70654682,0.444,7.802082254,23.01158627,39.20582114,1.644894328,84.09148702,1.634248147,0.431341273,1.310232483,81.29463185,47.08884453
002048.SZ,宁波华翔,,制造业,9.94682396,0,0,18.42433847,0,0,0,0,0,0,0,62.60685291
002051.SZ,中工国际,,建筑业,25.61032887,0.27,3.084130751,15.77949435,49.21312813,1.969012785,91.20794796,1.796039623,0.726711273,1.403755397,22.60409712,45.4594512
002053.SZ,云南能投,,制造业,29.9831222,0.3641,5.320013237,41.82236699,42.12420352,1.727837992,45.51175045,1.700876977,1.131797353,1.66228647,3.493534819,58.76649362
002057.SZ,中钢天源,,制造业,23.49043712,0.4949,13.29066965,24.96510064,0,0,0,0,0,0,0,50.50128698
002058.SZ,威尔泰,,制造业,-652.4866717,0,0,31.57165441,0,0,0,0,0,0,0,64.25085697
002063.SZ,远光软件,,信息传输、软件和信息技术服务业,38.92043237,0.2032,10.71027259,55.07686802,15.29899363,1.180623517,96.2431684,5.07503644,0.99859985,5.005918311,5.585047359,38.91792593
002064.SZ,华峰化学,,制造业,7.98526547,0,0,24.43968801,0,0,0,0,0,0,0,57.49549093
002072.SZ,凯瑞德,,信息传输、软件和信息技术服务业,416.5721247,-0.0282,-18.11128163,5.399260184,49.43603961,1.977693188,95.26750236,2.036644625,0.448955371,1.628139531,-219.5976421,63.45250619
002075.SZ,沙钢股份,,制造业,12.18358165,0,0,12.87107427,0,0,0,0,0,0,0,54.28718336
002076.SZ,雪莱特,,制造业,-14.55417897,0.03,28.77714945,36.6679762,64.00054954,2.777820181,82.61078024,1.192399365,0.737197205,0.928009724,111.1104932,49.26564226
002077.SZ,大港股份,,制造业,806.8838567,0,0,21.54770822,0,0,0,0,0,0,0,31.90615853
002079.SZ,苏州固锝,,制造业,46.88615759,0.4601,14.47636423,17.61826982,19.43272853,1.241198792,85.99060589,3.37918229,0.892527634,2.705218698,69.4826976,51.69695215
002082.SZ,万邦德,,制造业,33.54572846,0,0,51.93289098,0,0,0,0,0,0,0,50.35782761
002084.SZ,海鸥住工,,制造业,45.92752288,0.0734,2.572512412,13.97365461,49.9922178,1.999688761,65.52048707,1.838716217,0.449368695,1.169602135,-46.06968979,51.56784323
002095.SZ,生 意 宝,,信息传输、软件和信息技术服务业,296.5563192,0,0,20.01739125,0,0,0,0,0,0,0,33.53781882
002096.SZ,南岭民爆,,制造业,209.4471818,0,0,27.3458254,0,0,0,0,0,0,0,44.70882484
002098.SZ,浔兴股份,,制造业,29.29583671,0,0,31.31798253,0,0,0,0,0,0,0,52.74544979
002101.SZ,广东鸿图,,制造业,24.62255343,0.88,9.529310034,17.42093719,0,0,0,0,0,0,0,66.15310449
002103.SZ,广博股份,,租赁和商务服务业,179.1415808,-0.07,-4.581542895,15.16774419,61.63671694,2.606659077,90.78532129,1.339175426,0.512434371,1.148312223,-306.8985986,61.15662233
002104.SZ,恒宝股份,,制造业,55.9615892,0,0,26.99503384,0,0,0,0,0,0,0,56.06314859
002105.SZ,信隆健康,,制造业,10.20534378,0.519,20.83851897,23.43089152,44.03791828,1.786924234,86.92593596,1.715130667,0.689444276,1.301808427,-31.21783119,55.40176318
002106.SZ,莱宝高科,,制造业,12.25794092,0.5197,7.599388365,12.15473334,20.22605448,1.25354211,80.17858333,4.654598431,2.641361305,4.077156831,-25.30411667,97.33095434
002107.SZ,沃华医药,,制造业,33.87756099,0.19,13.70402233,74.9261326,28.20029824,1.392763445,91.37459847,2.114011518,0.981811274,1.598797053,-44.28207445,51.37236623
002108.SZ,沧州明珠,,制造业,27.3540716,0,0,16.40558912,0,0,0,0,0,0,0,63.43507019
002109.SZ,兴化股份,,制造业,10.02410037,0,0,24.62338645,0,0,0,0,0,0,0,48.82388693
002112.SZ,三变科技,,制造业,72.86992515,0.16,9.816577805,16.75841034,71.51242601,3.510302423,94.09218276,1.140636312,0.158790137,0.771699939,129.9132944,61.82490834
002113.SZ,ST天润,,信息传输、软件和信息技术服务业,-4.23876248,-0.1524,-457.0072845,-7.416727251,0,0,0,0,0,0,0,45.25353783
002114.SZ,罗平锌电,,制造业,-14.60829251,-0.73,-17.49722355,5.862864594,48.71294006,1.949809564,80.079793,0.672467053,0.256872511,0.310124748,-1004.379919,115.694372
002116.SZ,中国海诚,,建筑业,19.86333744,0.49,13.03103026,13.44480835,0,0,0,0,0,0,0,40.46597065
002117.SZ,东港股份,,制造业,25.8360867,0.2467,8.670155052,38.49359462,30.67015256,1.442380211,94.39579863,2.024621545,1.282231447,1.757557909,-27.68373264,47.19141179
002118.SZ,紫鑫药业,,制造业,-2.44874522,0,0,56.55927,0,0,0,0,0,0,0,53.21002891
002119.SZ,康强电子,,制造业,27.94597476,0.27,8.610406288,17.87403085,35.71926781,1.555676119,79.6246244,1.981128124,0.548366026,1.28572158,-43.73325244,54.57835864
002124.SZ,天邦食品,,农、林、牧、渔业,-14.67743048,0,0,-4.940621143,0,0,0,0,0,0,0,97.77196628
002125.SZ,湘潭电化,,制造业,17.50010027,0,0,25.91388664,0,0,0,0,0,0,0,54.10951091
002128.SZ,电投能源,,采矿业,6.03780283,0,0,31.49701299,0,0,0,0,0,0,0,50.37983322
002134.SZ,天津普林,,制造业,76.56175196,0.07,3.699248385,16.77094797,41.82930271,1.719078585,92.59635163,1.207229771,0.299407493,0.951163637,-40.71163469,55.49683258
002136.SZ,安 纳 达,,制造业,11.34578533,1.2474,25.82726097,19.66271932,28.03022633,1.389472203,98.36587723,2.160823246,0.959832889,1.830544618,83.190256,72.55209557
002137.SZ,实益达,,制造业,431.20962,0,0,17.28016394,0,0,0,0,0,0,0,54.50350198
002138.SZ,顺络电子,,制造业,35.81060651,0.54,7.809107776,32.6534392,44.23609427,1.793274676,49.4192392,1.526363693,0.191702518,1.137636085,-38.22546239,63.36658988
002140.SZ,东华科技,,建筑业,23.56777353,0.515,9.190091838,11.81985777,66.4541382,2.98099362,83.33342571,1.27176651,0.509279136,1.248413052,13.41027797,47.74609733
002141.SZ,贤丰控股,,制造业,17.55607161,0.2047,23.82894375,10.50703332,9.260836786,1.102059976,78.96767915,7.752812658,6.816923539,7.443651859,501.7463635,55.1075108
002144.SZ,宏达高科,,制造业,43.15160104,0,0,24.30939003,0,0,0,0,0,0,0,51.91802093
002145.SZ,中核钛白,,制造业,22.05325266,0,0,25.73442553,0,0,0,0,0,0,0,51.37241039
002148.SZ,北纬科技,,信息传输、软件和信息技术服务业,122.1570369,0.03,1.429391517,47.99630563,9.053516561,1.099547736,76.78689497,7.228472052,6.550860679,7.214455644,-71.46309451,56.31505478
