X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
603499.SH,翔港科技,15,制造业,-232.4991,0,0,15.3258,0,0,0,0,0,0,0,0
603516.SH,淳中科技,15,制造业,45.2421,0.1600,2.7995,50.9184,26.8318,1.3667,27.3946,9.4362,5.8573,8.4919,-64.7899,0
603578.SH,三星新材,15,制造业,20.9606,0.5800,10.9966,17.6016,19.7309,1.2458,94.7562,3.8346,0.4245,3.2649,4.4116,0
603602.SH,纵横通信,15,信息传输、软件和信息技术服务业,76.9763,0.1100,2.9033,11.9760,52.8607,2.1214,64.7128,1.9366,0.7136,1.4039,56.6479,0
603617.SH,君禾股份,15,制造业,48.3189,0,0,21.1595,0,0,0,0,0,0,0,0
603663.SH,三祥新材,15,制造业,24.2630,0.5000,13.1683,36.6746,28.1034,1.3909,84.8961,1.6479,0.2268,0.9585,56.1333,0
603679.SH,华体科技,15,制造业,-24.0009,0,0,19.4615,0,0,0,0,0,0,0,0
603690.SH,至纯科技,15,制造业,47.2642,0.8890,6.6252,36.0613,52.1317,2.0891,76.7219,1.5175,0.2629,1.0842,-1.3887,0
603717.SH,天域生态,15,建筑业,-16.5686,0,0,12.1158,0,0,0,0,0,0,0,0
603738.SH,泰晶科技,15,制造业,22.3492,0,0,41.1380,0,0,0,0,0,0,0,0
603822.SH,嘉澳环保,15,制造业,39.7170,-0.4362,-3.3263,8.8298,63.7024,2.7550,80.0875,0.8445,0.1510,0.4194,-130.0938,0
603906.SH,龙蟠科技,15,制造业,15.1268,0,0,20.2240,0,0,0,0,0,0,0,0
603956.SH,威派格,15,制造业,-44.2753,0,0,56.4924,0,0,0,0,0,0,0,0
603960.SH,克来机电,15,制造业,182.4396,0,0,20.8869,0,0,0,0,0,0,0,0
603976.SH,正川股份,15,制造业,38.7552,0,0,24.1051,0,0,0,0,0,0,0,0
605128.SH,上海沿浦,15,制造业,74.5861,0.5700,4.2452,16.4791,47.7141,1.9126,64.2352,1.8774,0.4958,1.6079,-35.0575,0
605488.SH,福莱新材,15,制造业,30.2338,0.4300,7.2632,13.1209,40.3491,1.6764,76.3233,1.8534,0.8215,1.6325,-41.0547,0
688026.SH,洁特生物,15,制造业,31.9113,0.6300,8.5695,34.8998,0,0,0,0,0,0,0,0
688030.SH,山石网科,15,信息传输、软件和信息技术服务业,60.8390,-1.0373,-13.1814,74.2730,0,0,0,0,0,0,0,0
688059.SH,华锐精密,15,制造业,48.0058,3.7700,16.5652,48.0742,41.1535,1.6993,45.7094,2.4152,1.2468,1.9991,2.1990,0
688122.SH,西部超导,15,制造业,41.3778,2.3273,19.0184,39.3150,43.7347,1.7773,68.8805,2.6913,0.9647,1.9924,47.0008,0
688148.SH,芳源股份,15,制造业,467.6774,0.0100,0.3380,11.1152,63.9397,2.7731,62.1876,1.7008,0.4059,0.8977,-93.0763,0
688179.SH,阿拉丁,15,科学研究和技术服务业,53.5666,0.6700,10.3883,59.0493,0,0,0,0,0,0,0,0
688321.SH,微芯生物,15,制造业,"2,255.7774",0.0430,1.1922,93.9117,45.5867,1.8378,40.9470,2.1906,1.4794,2.1380,-41.6345,0
688323.SH,瑞华泰,15,制造业,90.8706,0.2200,4.0631,41.6023,55.4710,2.2457,16.3384,2.3002,1.2895,1.9715,-30.6444,0
688328.SH,深科达,15,制造业,63.6657,-0.4400,-4.7701,36.2426,55.4646,2.2454,64.9850,1.9599,0.6164,1.5879,-139.7625,0
688350.SH,富淼科技,15,制造业,18.9392,1.0400,8.8674,18.1445,37.7893,1.6074,54.6814,3.0801,1.3979,2.6649,18.6480,0
688499.SH,利元亨,15,制造业,40.8580,3.6500,13.9457,37.1940,0,0,0,0,0,0,0,0
688556.SH,高测股份,15,制造业,34.9462,3.4700,48.9651,38.7096,63.3923,2.7317,85.6395,1.4425,0.3115,1.1001,356.6579,0
688595.SH,芯海科技,15,制造业,359.6872,0.0200,0.2681,44.4508,35.4939,1.5502,39.5481,5.4139,3.0619,4.5503,-96.9527,0
688598.SH,金博股份,15,制造业,31.1226,6.4500,13.9988,51.6373,12.4139,1.1417,67.7257,7.4702,5.3548,7.1384,9.9158,0
688689.SH,银河微电,15,制造业,29.5440,0.6700,7.3262,29.4492,32.5709,1.4830,34.2570,6.8189,4.9028,6.0746,-38.6814,0
833171.BJ,国航远洋,15,交通运输、仓储和邮政业,8.9315,0.4225,17.7057,27.9637,0,0,0,0,0,0,0,63.2591
000006.SZ,深振业A,17,房地产业,47.0536,0,0,38.9029,0,0,0,0,0,0,0,37.9199
000008.SZ,神州高铁,17,制造业,-4.3481,-0.3100,-17.6695,34.9027,60.1696,2.5106,87.0189,0.8589,0.0993,0.6798,38.5509,53.7879
000016.SZ,深康佳A,17,制造业,9.3032,-0.6111,-17.5841,2.1526,77.7428,4.4929,50.4423,1.1817,0.4017,0.8859,-319.4324,54.4069
000026.SZ,飞亚达,17,批发和零售业,15.8511,0.6398,8.6731,36.7519,23.8204,1.3127,95.0610,3.1362,0.3365,0.8394,-31.2429,54.3860
000028.SZ,国药一致,17,批发和零售业,10.7496,3.4700,9.5760,11.5957,54.3720,2.1916,90.7494,1.5079,0.2861,1.1353,15.9786,54.7256
000035.SZ,中国天楹,17,水利、环境和公共设施管理业,40.5770,0,0,14.0927,0,0,0,0,0,0,0,-63.1660
000042.SZ,中洲控股,17,房地产业,32.4661,0.1198,0.9865,34.2738,77.6050,4.4653,63.1056,1.7238,0.0534,0.2720,-86.2154,50.4044
000058.SZ,深 赛 格,17,租赁和商务服务业,801.2596,0,0,14.9331,0,0,0,0,0,0,0,62.3214
000070.SZ,特发信息,17,制造业,-11.1946,0,0,12.3727,0,0,0,0,0,0,0,61.8543
000078.SZ,海王生物,17,批发和零售业,793.3783,0,0,9.5998,0,0,0,0,0,0,0,57.0759
000099.SZ,中信海直,17,交通运输、仓储和邮政业,27.4590,0.2500,4.0261,24.0656,20.7693,1.2621,49.3437,4.4223,2.1753,3.9753,-31.6726,62.9855
000155.SZ,川能动力,17,电力、热力、燃气及水生产和供应业,57.3092,0.4800,13.9476,49.6336,54.6268,2.2039,38.9771,1.5232,0.8622,1.5053,87.1733,69.6990
000404.SZ,长虹华意,17,制造业,16.2669,0.3775,7.4770,9.5032,61.1478,2.5739,94.1506,1.2329,0.5811,1.0263,44.1160,36.4069
000421.SZ,南京公用,17,电力、热力、燃气及水生产和供应业,38.3967,0.1047,2.1129,14.8970,74.0399,3.8521,72.8216,1.1018,0.1781,0.3367,-48.1454,119.6408
000514.SZ,渝 开 发,17,房地产业,22.5112,0.1929,4.5394,38.2264,43.5900,1.7727,75.1661,2.2440,0.4104,0.4987,-22.5433,58.5643
000517.SZ,荣安地产,17,房地产业,7.3691,0,0,22.1882,0,0,0,0,0,0,0,35.4022
000531.SZ,穗恒运A,17,电力、热力、燃气及水生产和供应业,-152.7220,-0.0697,-1.1347,-3.3066,63.0542,2.7067,19.4087,1.0799,0.4356,0.9624,-110.1852,55.1271
000536.SZ,华映科技,17,制造业,-5.3104,-0.4422,-26.3249,1.0030,56.1668,2.2814,70.0273,0.7438,0.6407,0.6910,-497.5186,55.1585
000540.SZ,中天金融,17,房地产业,-1.0478,0,0,-26.2008,0,0,0,0,0,0,0,96.4748
000555.SZ,神州信息,17,信息传输、软件和信息技术服务业,35.4462,0.2139,3.4606,16.5115,50.6906,2.0280,97.6108,1.5819,0.3716,1.1979,-46.7718,-99.6928
000559.SZ,万向钱潮,17,制造业,20.4472,0.2400,9.3801,12.7287,53.5167,2.1513,81.5919,1.3084,0.5148,0.9734,16.6157,34.8090
000560.SZ,我爱我家,17,房地产业,-11.1114,0,0,4.2807,0,0,0,0,0,0,0,42.2579
000564.SZ,ST大集,17,批发和零售业,-388.1213,0,0,44.9993,0,0,0,0,0,0,0,41.7352
000566.SZ,海南海药,17,制造业,-4.9212,0.0081,0.4875,39.9369,68.2683,3.1514,79.6042,0.6312,0.2435,0.5620,100.1488,45.1985
000589.SZ,贵州轮胎,17,制造业,14.5302,0,0,15.4107,0,0,0,0,0,0,0,52.0519
000597.SZ,东北制药,17,制造业,44.8783,0.2500,8.0465,39.0872,65.8715,2.9301,92.5916,0.9415,0.4565,0.7966,274.1019,44.1107
000599.SZ,青岛双星,17,制造业,-5.4197,-0.7400,-22.4619,-0.6873,75.8393,4.1390,87.0821,0.6222,0.2066,0.4348,-75.2169,52.7067
000612.SZ,焦作万方,17,制造业,27.9447,0,0,3.4060,0,0,0,0,0,0,0,50.9610
000616.SZ,ST海投,17,房地产业,32.4293,0,0,37.8313,0,0,0,0,0,0,0,9.9890
000619.SZ,海螺新材,17,制造业,-21.7154,-0.2561,-4.0843,9.5464,49.6020,1.9842,70.3084,1.7165,0.4114,1.1422,46.1816,63.8330
000631.SZ,顺发恒业,17,房地产业,66.5943,0.0700,2.6205,47.7729,32.4670,1.4808,97.0840,2.8585,1.8764,1.9460,68.0722,49.4415
000667.SZ,美好置业,17,房地产业,-1.1984,0,0,11.7311,0,0,0,0,0,0,0,32.3786
000680.SZ,山推股份,17,制造业,11.2045,0,0,15.0658,0,0,0,0,0,0,0,41.5069
000683.SZ,远兴能源,17,制造业,5.4433,0.7300,21.9950,41.0518,44.0122,1.7861,72.2240,0.8471,0.2202,0.7653,-43.8210,57.3931
000688.SZ,国城矿业,17,采矿业,85.5956,0,0,25.3851,0,0,0,0,0,0,0,50.3221
000692.SZ,惠天热电,17,电力、热力、燃气及水生产和供应业,-1.5923,0,0,-47.0754,0,0,0,0,0,0,0,5.2461
000698.SZ,沈阳化工,17,制造业,-9.8710,0,0,4.3555,0,0,0,0,0,0,0,45.3106
000701.SZ,厦门信达,17,批发和零售业,"1,079.9268",0,0,1.7438,0,0,0,0,0,0,0,66.2648
000712.SZ,锦龙股份,17,金融业,-29.4124,-0.4400,-12.7712,0,77.6627,4.4768,0,0,0,0,-218.2827,67.3032
000718.SZ,苏宁环球,17,房地产业,27.1923,0.1180,3.9059,57.7858,36.4664,1.5740,86.2770,2.4211,0.2303,0.4822,-39.7841,12.1924
000731.SZ,四川美丰,17,制造业,6.4520,0,0,30.1880,0,0,0,0,0,0,0,42.9322
000766.SZ,通化金马,17,制造业,159.3953,0.0300,1.2986,75.9433,49.4463,1.9781,29.0019,1.8432,0.5015,1.2756,-14.1208,58.4616
000791.SZ,甘肃能源,17,电力、热力、燃气及水生产和供应业,22.6180,0.2220,4.0063,36.2865,57.0749,2.3296,32.4651,0.9498,0.4283,0.9469,9.2863,103.2229
000797.SZ,中国武夷,17,房地产业,147.7600,0.0194,0.5913,12.1758,75.1196,4.0192,78.4072,1.5710,0.1858,0.4868,-4.1005,41.8225
000807.SZ,云铝股份,17,制造业,10.0518,1.3200,22.5376,16.2859,35.2871,1.5453,65.6357,0.9115,0.3366,0.4784,24.5803,64.8525
000810.SZ,创维数字,17,制造业,18.6505,0.7466,15.6380,17.5806,44.3678,1.7975,96.7741,1.9969,0.8612,1.6224,94.2666,50.8828
000811.SZ,冰轮环境,17,制造业,20.8020,0.5700,8.7842,23.1211,51.4900,2.0614,94.3910,1.2998,0.5440,1.0307,34.5905,35.6114
000818.SZ,航锦科技,17,制造业,66.5987,0,0,18.0322,0,0,0,0,0,0,0,52.6420
000823.SZ,超声电子,17,制造业,13.2265,0.7762,9.6424,18.7321,41.0243,1.6956,65.1027,2.3125,0.8266,1.8380,12.5380,55.2909
000829.SZ,天音控股,17,批发和零售业,45.2699,0.1100,4.2262,3.9503,87.7510,8.1639,88.2109,0.9792,0.2564,0.6577,-37.8600,63.8168
000837.SZ,秦川机床,17,制造业,37.5953,0.3058,8.1762,17.8221,51.6348,2.0676,73.8816,1.4751,0.3783,0.9236,-0.7932,41.4659
000850.SZ,华茂股份,17,制造业,-81.2549,0,0,15.2249,0,0,0,0,0,0,0,60.7916
000851.SZ,高鸿股份,17,批发和零售业,27.6421,0,0,3.9747,0,0,0,0,0,0,0,68.4318
000863.SZ,三湘印象,17,房地产业,-17.0013,0,0,28.4827,0,0,0,0,0,0,0,29.6032
000882.SZ,华联股份,17,租赁和商务服务业,-22.6380,0,0,47.9877,0,0,0,0,0,0,0,54.8401
000899.SZ,赣能股份,17,电力、热力、燃气及水生产和供应业,-119.3633,0.0100,0.2286,3.5796,0,0,0,0,0,0,0,66.0854
000902.SZ,新洋丰,17,制造业,11.0365,1.0400,15.8270,17.0654,46.4663,1.8680,79.6239,1.1583,0.4108,0.6420,9.8604,-70.8624
000903.SZ,云内动力,17,制造业,-8.5507,0,0,0.9612,0,0,0,0,0,0,0,39.6129
000910.SZ,大亚圣象,17,制造业,10.6174,0.7700,6.6846,24.0780,30.6591,1.4422,94.3703,2.5256,0.9580,1.6926,-30.5892,63.1449
000920.SZ,沃顿科技,17,制造业,34.2641,0.3400,9.5524,34.9376,35.6255,1.5534,81.5806,1.7882,1.1031,1.5337,14.4616,51.5341
000926.SZ,福星股份,17,房地产业,34.9797,0.1100,0.9347,17.3020,67.6982,3.0958,75.4726,1.5189,0.1403,0.4217,-60.3255,55.4375
000930.SZ,中粮科技,17,制造业,13.4020,0.5700,9.0127,11.2799,0,0,0,0,0,0,0,52.1296
000935.SZ,四川双马,17,制造业,14.5173,0,0,44.3078,0,0,0,0,0,0,0,48.7938
000936.SZ,华西股份,17,制造业,25.3140,0,0,7.1254,0,0,0,0,0,0,0,47.2176
000957.SZ,中通客车,17,制造业,160.1014,0,0,15.5991,0,0,0,0,0,0,0,61.4910
000965.SZ,天保基建,17,房地产业,28.3320,0.0210,0.4285,52.7340,57.4183,2.3484,83.1119,1.6761,0.1137,0.1880,-52.7092,30.9061
000968.SZ,蓝焰控股,17,采矿业,15.7390,0.5800,11.4356,36.4327,0,0,0,0,0,0,0,38.8364
000969.SZ,安泰科技,17,制造业,42.8580,0.2057,4.3372,15.8932,42.6230,1.7429,83.3289,1.6759,0.5734,0.9962,11.5102,49.8108
000973.SZ,佛塑科技,17,制造业,36.2959,0.1410,5.3199,22.7762,28.1464,1.3917,59.2723,2.8749,1.4523,2.1872,12.1664,48.3646
000993.SZ,闽东电力,17,电力、热力、燃气及水生产和供应业,22.6507,0.4000,8.6629,50.5840,48.8554,1.9552,73.0765,1.2356,0.3347,0.5738,55.6259,55.8865
000998.SZ,隆平高科,17,农、林、牧、渔业,-60.5226,0,0,36.8724,0,0,0,0,0,0,0,7.7789
001203.SZ,大中矿业,17,采矿业,17.2711,0.6500,17.4449,41.2236,43.5014,1.7700,43.5490,1.8530,1.3584,1.5797,-39.8927,0
001696.SZ,宗申动力,17,制造业,13.4771,0.3409,8.3360,12.4719,40.7987,1.6892,78.0947,1.5755,0.5576,1.2781,-20.8706,48.0532
002005.SZ,ST德豪,17,制造业,-4.8168,0,0,4.3377,0,0,0,0,0,0,0,67.7459
002011.SZ,盾安环境,17,制造业,15.7475,0.9100,31.1809,16.8646,56.5601,2.3020,90.0609,1.5299,0.3826,1.2398,111.4086,44.2000
002024.SZ,ST易购,17,批发和零售业,-0.5229,0,0,6.8254,0,0,0,0,0,0,0,44.3129
002029.SZ,七 匹 狼,17,制造业,17.4563,0.2100,2.4726,44.0105,43.1546,1.7592,97.3701,1.0407,0.4224,0.8310,-29.3867,62.3559
002031.SZ,巨轮智能,17,制造业,-14.4750,0.0172,1.5477,10.4584,43.7884,1.7790,72.2122,1.1280,0.1504,0.8685,109.4274,58.5529
002033.SZ,丽江股份,17,水利、环境和公共设施管理业,-301.1992,0.0067,0.1526,31.7583,8.3531,1.0911,92.9978,3.6554,3.3818,3.5680,100.0450,72.9386
002034.SZ,旺能环境,17,水利、环境和公共设施管理业,10.9996,1.6900,12.6018,43.2996,56.7048,2.3097,28.9241,1.0098,0.3719,0.9387,8.7759,52.9326
002036.SZ,联创电子,17,制造业,103.5076,0,0,11.4185,0,0,0,0,0,0,0,57.5373
002037.SZ,保利联合,17,制造业,-66.9641,0,0,18.1895,0,0,0,0,0,0,0,58.9770
002040.SZ,南 京 港,17,交通运输、仓储和邮政业,22.8149,0.2851,4.6497,47.1597,0,0,0,0,0,0,0,46.8537
002044.SZ,美年健康,17,卫生和社会工作,-282.5286,0,0,37.4961,0,0,0,0,0,0,0,106.9208
002047.SZ,宝鹰股份,17,建筑业,-3.3355,0,0,10.7202,0,0,0,0,0,0,0,-44.7880
002056.SZ,横店东磁,17,制造业,21.1267,1.0300,23.0561,16.3933,55.8691,2.2660,96.3779,1.2349,0.6840,1.0201,48.9787,57.9106
002059.SZ,云南旅游,17,水利、环境和公共设施管理业,-22.6351,0,0,24.2546,0,0,0,0,0,0,0,-7.2953
002060.SZ,粤 水 电,17,建筑业,23.8177,0.3252,9.9415,11.7375,89.7390,9.7456,58.4504,0.9298,0.1931,0.9077,12.5803,45.3815
002062.SZ,宏润建设,17,建筑业,15.7138,0.3300,9.1663,10.7945,73.3428,3.7513,89.5802,1.1912,0.2864,1.0053,18.4132,60.1152
002065.SZ,东华软件,17,信息传输、软件和信息技术服务业,69.1081,0.1251,3.6334,20.6258,48.3621,1.9366,98.4942,1.7986,0.2409,1.0270,8.3397,45.5289
002067.SZ,景兴纸业,17,制造业,20.4093,0,0,7.7207,0,0,0,0,0,0,0,57.4241
002073.SZ,软控股份,17,制造业,33.5662,0.2147,4.3747,16.8625,62.8888,2.6946,87.0275,1.3344,0.3800,0.7139,83.8113,45.1264
002074.SZ,国轩高科,17,制造业,278.3608,0,0,15.3003,0,0,0,0,0,0,0,57.4629
002085.SZ,万丰奥威,17,制造业,18.4230,0,0,17.6857,0,0,0,0,0,0,0,51.0056
002087.SZ,新野纺织,17,制造业,-13.1272,0,0,9.6397,0,0,0,0,0,0,0,50.7808
002093.SZ,国脉科技,17,信息传输、软件和信息技术服务业,96.7782,0.0711,2.0327,73.4535,18.2323,1.2230,83.1188,3.8747,1.1330,1.5691,-25.7007,44.3901
002094.SZ,青岛金王,17,制造业,608.5553,0,0,11.5498,0,0,0,0,0,0,0,75.2317
002099.SZ,海翔药业,17,制造业,50.2790,0,0,31.0832,0,0,0,0,0,0,0,41.9207
002100.SZ,天康生物,17,制造业,-47.8619,0,0,9.2652,0,0,0,0,0,0,0,59.4824
002110.SZ,三钢闽光,17,制造业,16.5697,0,0,6.3136,0,0,0,0,0,0,0,50.8716
002122.SZ,天马股份,17,制造业,-5.3137,0.0432,5.9873,29.9178,34.5989,1.5290,96.7334,1.5070,0.6453,0.9465,109.0773,46.6824
002123.SZ,梦网科技,17,信息传输、软件和信息技术服务业,-29.2044,-0.9000,-18.9188,10.3628,45.5134,1.8353,92.2322,1.3464,0.5649,1.3464,-204.2419,61.5453
002126.SZ,银轮股份,17,制造业,41.6256,0.4800,8.4424,19.9650,61.3072,2.5845,86.1602,1.1203,0.2102,0.8595,69.7423,55.4619
002130.SZ,沃尔核材,17,制造业,14.6867,0.4900,15.0694,29.4323,42.3731,1.7353,79.1029,1.4809,0.3097,1.2297,12.9135,55.0872
002131.SZ,利欧股份,17,信息传输、软件和信息技术服务业,-11.8875,0,0,8.0116,0,0,0,0,0,0,0,40.4540
002139.SZ,拓邦股份,17,制造业,28.7294,0.4600,10.8332,18.4233,43.8297,1.7803,84.1588,1.7999,0.4567,1.2786,1.6879,57.7835
002154.SZ,报 喜 鸟,17,制造业,12.4815,0.3100,11.3330,62.9072,32.4122,1.4796,94.3526,2.0017,0.8936,1.3581,-0.7037,49.5862
002169.SZ,智光电气,17,制造业,-21.7207,0,0,2.7930,0,0,0,0,0,0,0,65.4525
002170.SZ,芭田股份,17,制造业,52.4948,0.1347,5.6292,15.3153,0,0,0,0,0,0,0,53.4657
002171.SZ,楚江新材,17,制造业,37.7764,0,0,4.3132,0,0,0,0,0,0,0,-25.3303
002174.SZ,游族网络,17,信息传输、软件和信息技术服务业,-75.4944,0,0,44.0102,0,0,0,0,0,0,0,196.8085
002183.SZ,怡 亚 通,17,租赁和商务服务业,54.2888,0.1000,2.9333,5.9585,79.6143,4.9054,93.7649,1.0591,0.3643,0.8826,-46.9767,78.6823
002185.SZ,华天科技,17,制造业,24.3262,0.2353,4.8896,19.2935,38.0125,1.6132,69.2348,1.2147,0.6806,0.9382,-40.4876,60.1888
002195.SZ,二三四五,17,信息传输、软件和信息技术服务业,28.6545,0,0,61.8501,0,0,0,0,0,0,0,49.7463
002203.SZ,海亮股份,17,制造业,20.0446,0,0,3.9297,0,0,0,0,0,0,0,41.0880
002208.SZ,合肥城建,17,房地产业,15.9910,0,0,32.3860,0,0,0,0,0,0,0,49.0188
002212.SZ,天融信,17,信息传输、软件和信息技术服务业,-122.7826,0.1805,2.1302,53.8406,18.3970,1.2254,90.7147,2.4211,0.4592,2.1347,-9.2311,69.9852
002225.SZ,濮耐股份,17,制造业,27.0594,0.2300,7.3536,18.6017,55.4743,2.2459,68.1284,1.7946,0.1666,1.1627,174.9784,52.0361
002228.SZ,合兴包装,17,制造业,24.9759,0.1100,3.9210,8.4805,59.0829,2.4440,77.8295,1.3614,0.1305,1.0374,-52.6449,53.0774
002245.SZ,蔚蓝锂芯,17,制造业,30.1439,0,0,16.6960,0,0,0,0,0,0,0,48.3121
002250.SZ,联化科技,17,制造业,37.6180,0.7500,10.5164,26.5400,51.9082,2.0794,72.2115,1.1356,0.1037,0.6182,127.9249,66.3628
002258.SZ,利尔化学,17,制造业,7.3615,2.4251,29.5990,34.1297,34.8454,1.5348,80.2519,1.4334,0.3916,0.9582,74.1692,42.0111
002270.SZ,华明装备,17,制造业,21.5872,0.4200,11.6290,47.6012,24.9763,1.3329,68.5427,3.7902,1.5512,3.3885,-13.5769,63.6964
002273.SZ,水晶光电,17,制造业,28.8340,0.4200,7.1097,26.4450,17.1388,1.2068,89.1427,2.7359,1.6113,2.2898,29.0034,62.3856
002276.SZ,万马股份,17,制造业,20.4096,0.4086,8.7367,13.2809,61.3434,2.5869,78.1962,1.6501,0.5994,1.5084,50.9318,68.2125
002277.SZ,友阿股份,17,批发和零售业,107.9949,0,0,47.8802,0,0,0,0,0,0,0,35.0412
002284.SZ,亚太股份,17,制造业,99.9256,0.0900,2.5398,12.8904,58.3444,2.4006,95.1897,1.2140,0.6991,0.9967,49.1817,45.0504
002287.SZ,奇正藏药,17,制造业,28.3055,0.8907,14.5057,84.9152,0,0,0,0,0,0,0,45.7936
002292.SZ,奥飞娱乐,17,制造业,-20.5096,0,0,26.8043,0,0,0,0,0,0,0,60.1119
002299.SZ,圣农发展,17,农、林、牧、渔业,108.3252,0.3321,4.1419,7.4059,47.4706,1.9037,89.6813,0.7376,0.0927,0.3220,-10.3145,68.7305
002305.SZ,南国置业,17,房地产业,-4.8896,0,0,-2.9363,0,0,0,0,0,0,0,43.3636
002307.SZ,北新路桥,17,建筑业,113.5468,0,0,12.8543,0,0,0,0,0,0,0,110.9789
002309.SZ,ST中利,17,制造业,-1.3629,-0.5600,-35.1947,6.9988,89.7298,9.7369,78.5299,0.6973,0.1215,0.5464,88.3243,51.9523
002318.SZ,久立特材,17,制造业,15.3502,1.3400,22.7642,24.1198,34.8685,1.5354,84.9518,1.8604,0.6780,1.1767,61.8004,56.5172
002332.SZ,仙琚制药,17,制造业,16.2962,0.7500,14.4373,56.9601,0,0,0,0,0,0,0,54.7796
002340.SZ,格林美,17,制造业,31.4656,0,0,14.2079,0,0,0,0,0,0,0,61.8956
002345.SZ,潮宏基,17,制造业,15.5590,0,0,30.8444,0,0,0,0,0,0,0,43.3749
002368.SZ,太极股份,17,信息传输、软件和信息技术服务业,41.1530,0.6504,9.5450,21.0550,71.6712,3.5300,92.0752,1.1740,0.2343,0.8820,2.1266,50.9302
002375.SZ,亚厦股份,17,建筑业,-6.4667,0,0,6.0649,0,0,0,0,0,0,0,60.9929
002376.SZ,新北洋,17,制造业,73.3429,-0.0400,-0.7458,28.3005,38.9623,1.6383,62.8469,1.9441,0.6432,1.3583,-100.8879,71.4710
002377.SZ,国创高新,17,房地产业,-3.1506,0,0,-4.9692,0,0,0,0,0,0,0,158.5225
002381.SZ,双箭股份,17,制造业,27.8699,0.2800,5.8676,14.5549,43.8142,1.7798,64.1891,2.3129,0.8980,1.8151,-24.0232,55.1844
002382.SZ,蓝帆医疗,17,制造业,-3.2583,0,0,12.1850,0,0,0,0,0,0,0,51.2284
002384.SZ,东山精密,17,制造业,18.8342,1.3900,15.3060,15.5875,59.5218,2.4705,74.8923,1.2328,0.4266,0.8915,27.2105,68.7493
002386.SZ,天原股份,17,制造业,10.5664,0.5599,9.7604,10.3482,0,0,0,0,0,0,0,62.9805
002387.SZ,维信诺,17,制造业,-3.4549,0,0,-15.6592,0,0,0,0,0,0,0,49.6290
002390.SZ,信邦制药,17,制造业,30.0705,0.1200,3.3434,20.3287,27.8568,1.3861,98.4886,2.1610,0.3347,1.7766,-28.2223,63.6704
002391.SZ,长青股份,17,制造业,14.5495,0.4024,5.7435,17.6923,37.7861,1.6074,70.5326,1.6276,0.5273,0.9121,6.1467,45.6080
002392.SZ,北京利尔,17,制造业,13.7258,0.2153,5.3925,17.5073,34.3441,1.5231,97.3017,2.2235,0.4639,1.7658,-34.6312,66.7718
002394.SZ,联发股份,17,制造业,38.0944,0,0,16.8824,0,0,0,0,0,0,0,54.1747
002405.SZ,四维图新,17,信息传输、软件和信息技术服务业,250.2324,-0.1482,-2.7952,59.5834,15.2535,1.1800,84.8880,3.5265,2.2979,3.1432,-506.7189,54.0235
002406.SZ,远东传动,17,制造业,33.5295,0,0,23.9894,0,0,0,0,0,0,0,37.1790
002408.SZ,齐翔腾达,17,制造业,15.6461,0,0,9.6910,0,0,0,0,0,0,0,45.8643
002410.SZ,广联达,17,信息传输、软件和信息技术服务业,86.6829,0.8215,15.9798,81.6088,41.0930,1.6976,96.4493,1.2668,0.9494,1.2479,40.8182,69.5682
002416.SZ,爱施德,17,批发和零售业,14.5885,0.5893,12.4773,3.2452,56.4020,2.2937,99.5886,1.5099,0.3663,0.9516,-22.1415,55.4838
002429.SZ,兆驰股份,17,制造业,-43.4978,0.2500,8.7810,18.8626,45.7454,1.8432,79.2917,1.5779,0.5521,1.3376,188.9029,86.2500
002431.SZ,棕榈股份,17,建筑业,-4.5681,0,0,1.2985,0,0,0,0,0,0,0,64.2284
002434.SZ,万里扬,17,制造业,-10.5588,0,0,14.0877,0,0,0,0,0,0,0,45.7172
002436.SZ,兴森科技,17,制造业,25.1579,0.3300,10.2055,30.1119,40.8707,1.6912,71.6568,1.3589,0.4054,1.1488,-20.4986,69.4829
002437.SZ,誉衡药业,17,制造业,-157.8726,0,0,74.9853,0,0,0,0,0,0,0,53.7953
002439.SZ,启明星辰,17,信息传输、软件和信息技术服务业,39.6214,0.6700,8.8720,66.0057,25.9145,1.3498,94.7278,2.9898,1.1378,2.8075,-27.3691,69.5366
002444.SZ,巨星科技,17,制造业,16.5106,1.2400,11.8312,23.3944,26.6692,1.3637,75.5112,2.7547,1.3185,2.0030,11.3564,95.9893
002449.SZ,国星光电,17,制造业,38.0532,0.1962,3.2364,13.9129,42.9537,1.7530,73.5851,1.8238,0.7235,1.3761,-48.0127,49.5134
002460.SZ,赣锋锂业,17,制造业,7.9883,10.1800,62.1918,54.7779,38.2689,1.6199,61.5804,1.7135,0.5430,1.1715,277.7429,50.9752
002461.SZ,珠江啤酒,17,制造业,30.1971,0.2700,6.3310,40.9047,30.6681,1.4423,77.3653,2.6926,2.1175,2.1478,-3.4747,75.6858
002462.SZ,嘉事堂,17,批发和零售业,12.5161,1.0200,7.4564,7.7091,64.2342,2.7960,97.9314,1.4398,0.2097,1.1813,-22.1915,51.2407
002470.SZ,ST金正,17,制造业,-5.5628,0,0,10.0539,0,0,0,0,0,0,0,54.7099
002472.SZ,双环传动,17,制造业,42.4959,0.7300,9.5240,21.6117,41.9644,1.7231,71.0119,1.4694,0.4177,0.9949,65.2724,56.6672
